Job Role,Company Name,Location,Date Posted,Apply Link,Company Link,No. of Applicants,Job Description,Source,website,apply_link_url
Remote CAD Engineer – Flexible 15h/wk Python & 3D Modeling,YO AI Labs,New York (NY),2026-09-04,https://www.jobleads.com/us/job/remote-cad-engineer-flexible-15h-wk-python-3d-modeling--new-york--ee73cf52076706e3050b920fb66ba70b4,https://www.yoai.com,Actively Hiring,"YO AI Labs is seeking a Hardware Expert – CAD & Mechanical Design to support an AI training project. The role is remote, contractor, approx 15 hours per week, and requires strong CAD skills, Python, and computational geometry. You will create accurate 3D models, validate designs, and export STEP files, collaborating with engineers across time zones. This role offers flexible scheduling and a chance to contribute to cutting-edge AI hardware development.",JobLeads,https://www.yoai.com,https://www.jobleads.com/us/job/remote-cad-engineer-flexible-15h-wk-python-3d-modeling--new-york--ee73cf52076706e3050b920fb66ba70b4
Part-Time Remote Senior Python Data Scraping Engineer (AI),Mindrift,New York (NY),2026-09-04,https://www.jobleads.com/us/job/part-time-remote-senior-python-data-scraping-engineer-ai--new-york--ed0372ffcec7594db5b538045076e52b0,https://www.mindrift.com,Actively Hiring,Mindrift is hiring Part-Time Remote Senior Python Data Scraping Engineer (AI) in New York. Apply now with JobLeads!,JobLeads,https://www.mindrift.com,https://www.jobleads.com/us/job/part-time-remote-senior-python-data-scraping-engineer-ai--new-york--ed0372ffcec7594db5b538045076e52b0
Remote NLP & Python ML Engineer — Customer Analytics,AIToolboard,New York (NY),2026-09-04,https://www.jobleads.com/us/job/remote-nlp-python-ml-engineer-customer-analytics--new-york--e4eca79b7c3b0be90151706b6bfd947e0,https://www.aitoolboard.com,Actively Hiring,"AIToolboard is seeking a Remote NLP & Python ML Engineer for Customer Analytics. This full-time role can be performed from anywhere in the USA and focuses on analyzing unstructured data, building predictive NLP models, and optimizing customer engagement strategies. Ideal candidates have 8+ years in NLP/ML, strong Python skills, and experience deploying models in production. You will collaborate with business teams to drive data-driven decisions and impact customer analytics strategies.",JobLeads,https://www.aitoolboard.com,https://www.jobleads.com/us/job/remote-nlp-python-ml-engineer-customer-analytics--new-york--e4eca79b7c3b0be90151706b6bfd947e0
Remote Data Platform Tech Lead — Rust/Python & AWS,PARTECH PARTNERS,New York (NY),2026-09-04,https://www.jobleads.com/us/job/remote-data-platform-tech-lead-rust-python-aws--new-york--efcc2681410af7767f568d7969dd1bd0c,https://www.partechpartners.com,Actively Hiring,"Company: PARTECH PARTNERS | HUM Capital is seeking a tech lead for their Data Platform team to develop technology powering financial insights. This role is vital for CEOs, CFOs, and analysts for making capital allocation decisions. Ideal candidates should have over 5 years of software engineering experience, including familiarity with Rust and Python, and are passionate about solving financial problems. The position supports unlimited PTO, comprehensive health coverage, and stipends for wellness and electronics.",JobLeads,https://www.partechpartners.com,https://www.jobleads.com/us/job/remote-data-platform-tech-lead-rust-python-aws--new-york--efcc2681410af7767f568d7969dd1bd0c
Software Engineer - Python - Ubuntu Pro client - graduate level,Canonical,New York (NY),2026-09-04,https://www.jobleads.com/us/job/software-engineer-python-ubuntu-pro-client-graduate-level--new-york--e3e3187f6bbd240f4dc9b85c1df2b0613,https://www.canonical.com,Actively Hiring,Canonical is hiring Software Engineer - Python - Ubuntu Pro client - graduate level in New York. Apply now with JobLeads!,JobLeads,https://www.canonical.com,https://www.jobleads.com/us/job/software-engineer-python-ubuntu-pro-client-graduate-level--new-york--e3e3187f6bbd240f4dc9b85c1df2b0613
Healthcare Data Engineer: Python & React Dashboards,Glint Tech Solutions,Jersey City (NJ),2026-09-04,https://www.jobleads.com/us/job/healthcare-data-engineer-python-react-dashboards--jersey-city--edef5de7bb309d29dce6fb976a85b19c3,https://www.glint.com,Actively Hiring,Glint Tech Solutions is hiring Healthcare Data Engineer: Python & React Dashboards in Jersey City. Apply now with JobLeads!,JobLeads,https://www.glint.com,https://www.jobleads.com/us/job/healthcare-data-engineer-python-react-dashboards--jersey-city--edef5de7bb309d29dce6fb976a85b19c3
"Distributed Systems Software Engineer, Python / Go",Canonical,New York (NY),2026-09-04,https://www.jobleads.com/us/job/distributed-systems-software-engineer-python-go--new-york--ee34ff80e213342ed8fae0cedba97f018,https://www.canonical.com,Actively Hiring,"Canonical is hiring Distributed Systems Software Engineer, Python / Go in New York. Apply now with JobLeads!",JobLeads,https://www.canonical.com,https://www.jobleads.com/us/job/distributed-systems-software-engineer-python-go--new-york--ee34ff80e213342ed8fae0cedba97f018
Senior Python Data Scraping Engineer (Freelance),Mindrift,New York (NY),2026-09-04,https://www.jobleads.com/us/job/senior-python-data-scraping-engineer-freelance--new-york--e007bc4659db9a7563456f87d2bb0707b,https://www.mindrift.com,Actively Hiring,Mindrift is hiring Senior Python Data Scraping Engineer (Freelance) in New York. Apply now with JobLeads!,JobLeads,https://www.mindrift.com,https://www.jobleads.com/us/job/senior-python-data-scraping-engineer-freelance--new-york--e007bc4659db9a7563456f87d2bb0707b
Freelance Physics QA (with Python) - AI Trainer,Mindrift,New York (NY),2026-09-04,https://www.jobleads.com/us/job/freelance-physics-qa-with-python-ai-trainer--new-york--e171de44685e9fd0b7dde7e7639e16c42,https://www.mindrift.com,Actively Hiring,Mindrift is hiring Freelance Physics QA (with Python) - AI Trainer in New York. Apply now with JobLeads!,JobLeads,https://www.mindrift.com,https://www.jobleads.com/us/job/freelance-physics-qa-with-python-ai-trainer--new-york--e171de44685e9fd0b7dde7e7639e16c42
Remote CS Tutor (Python) – Flexible Hours & Your Rate,Tutor Me LA LLC,New York (NY),2026-09-04,https://www.jobleads.com/us/job/remote-cs-tutor-python-flexible-hours-your-rate--new-york--e5b70431c57c15c91f05e2278699db88b,https://www.tutormela.com,Actively Hiring,"Tutor Me LA LLC is seeking enthusiastic Tutors for virtual instruction for students across the United States. Candidates should have a Bachelor's degree related to Information Technology or Computer Science and experience in tutoring. This role offers flexibility, allowing tutors to set their own schedule and hourly rates while providing engaging lessons tailored to student needs. It's a great opportunity for those who enjoy making learning interactive and fun while working from the comfort of their own home.",JobLeads,https://www.tutormela.com,https://www.jobleads.com/us/job/remote-cs-tutor-python-flexible-hours-your-rate--new-york--e5b70431c57c15c91f05e2278699db88b
Software Engineer (Python/ASP.NET/SQL),NBCUniversal,New York (NY),2026-09-04,https://www.jobleads.com/us/job/software-engineer-python-asp-net-sql--new-york--e1b18dd98c0efb3a874d1f9d789782474,https://www.nbcuniversal.com,Actively Hiring,NBCUniversal is hiring Software Engineer (Python/ASP.NET/SQL) in New York. Apply now with JobLeads!,JobLeads,https://www.nbcuniversal.com,https://www.jobleads.com/us/job/software-engineer-python-asp-net-sql--new-york--e1b18dd98c0efb3a874d1f9d789782474
Software Engineer - Python - Ubuntu Pro client - graduate level,Canonical,"Latin America, North America",2024-11-08,https://job-boards.greenhouse.io/canonical/jobs/3257589,https://www.canonical.com,Actively Hiring,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting locations around the world, to align on strategy and execution. The company is founder-led, profitable, and growing. We are hiring a Software Engineer to develop, test and release improvements to the Ubuntu",Remote.com,https://www.canonical.com,https://job-boards.greenhouse.io/canonical/jobs/3257589
Full-Stack Engineer (Back-End Leaning),Harvey,Remote / Various,2026-09-12,https://www.workatastartup.com/jobs/63441,https://www.harvey.ai,Actively Hiring,"Full-Stack Engineer (Back-End Leaning)London, England, GBfulltimeUS citizenship/visa not required$100K - $250KAny (new grads ok)View jobFull Stack (Back-End Leaning)LondonfulltimeUS citizenship/visa not required$100K - $250KAny (new grads ok)View jobLegal and Product Engineer (Patent Litigator)London / Munich / New YorkfulltimeUS citizenship/visa n | Salary: $100K - $250K | YC Batch: N/A",Work at a Startup,https://www.harvey.ai,https://www.workatastartup.com/jobs/63441
Full Stack (Back-End Leaning),Harvey,Remote / Various,2026-09-12,https://www.workatastartup.com/jobs/99320,https://www.harvey.ai,Actively Hiring,"Full-Stack Engineer (Back-End Leaning)London, England, GBfulltimeUS citizenship/visa not required$100K - $250KAny (new grads ok)View jobFull Stack (Back-End Leaning)LondonfulltimeUS citizenship/visa not required$100K - $250KAny (new grads ok)View jobLegal and Product Engineer (Patent Litigator)London / Munich / New YorkfulltimeUS citizenship/visa n | Salary: $100K - $250K | YC Batch: N/A",Work at a Startup,https://www.harvey.ai,https://www.workatastartup.com/jobs/99320
Legal and Product Engineer (Patent Litigator),Harvey,Remote / Various,2026-09-12,https://www.workatastartup.com/jobs/99321,https://www.harvey.ai,Actively Hiring,"Full-Stack Engineer (Back-End Leaning)London, England, GBfulltimeUS citizenship/visa not required$100K - $250KAny (new grads ok)View jobFull Stack (Back-End Leaning)LondonfulltimeUS citizenship/visa not required$100K - $250KAny (new grads ok)View jobLegal and Product Engineer (Patent Litigator)London / Munich / New YorkfulltimeUS citizenship/visa n | Salary: $150K - $250K | YC Batch: N/A",Work at a Startup,https://www.harvey.ai,https://www.workatastartup.com/jobs/99321
Forward Deployed Engineer,AiPrise,Remote / Various,2026-09-12,https://www.workatastartup.com/jobs/78412,https://www.aiprise.com,Actively Hiring,"Forward Deployed EngineerSan Francisco, CA, USfulltimeWill sponsor$120K - $180KAny (new grads ok)View jobCreative Content DesignerSan Francisco, CA, USfulltimeWill sponsor$120K - $150KAny (new grads ok)View jobGrowth StrategistMadrid, MD, ES / Madrid, Community of Madrid, ESfulltimeUS citizenship/visa not required$100K - $160KAny (new grads ok)View | Salary: $120K - $180K | YC Batch: N/A",Work at a Startup,https://www.aiprise.com,https://www.workatastartup.com/jobs/78412
Robotics Controls Engineer,Andromeda Surgical,Remote / Various,2026-09-12,https://www.workatastartup.com/jobs/62175,https://www.andromedasurgical.com,Actively Hiring,"Robotics Controls EngineerSouth San Francisco, CA, USfulltimeWill sponsor$150K - $250K0.80% - 1.50%Any (new grads ok)View jobSee all 5 jobs › | Salary: $150K - $250K | YC Batch: N/A",Work at a Startup,https://www.andromedasurgical.com,https://www.workatastartup.com/jobs/62175
Software Engineering Intern,Andromeda Surgical,Remote / Various,2026-09-12,https://www.workatastartup.com/jobs/106813,https://www.andromedasurgical.com,Actively Hiring,"Software Engineering InternSan Francisco, CA, USfulltimeWill sponsor$40 - $60 / hourlyAny (new grads ok)View jobSee all 5 jobs › | Salary: $40 - $60 | YC Batch: N/A",Work at a Startup,https://www.andromedasurgical.com,https://www.workatastartup.com/jobs/106813
"Junior Software Engineer — Remote, Colombia",MixRank,Remote / Various,2026-09-12,https://www.workatastartup.com/jobs/94934,https://mixrank.com,Actively Hiring,"Junior Software Engineer — Remote, ColombiaCO / Remote (CO)fulltimeUS citizenship/visa not required$12K - $24KAny (new grads ok)View jobJunior Software Engineer — Remote, ArgentinaAR / Remote (AR)fulltimeUS citizenship/visa not required$12K - $24KAny (new grads ok)View jobJunior Software Engineer — Remote, MexicoMX / Remote (MX)fulltimeUS citizensh | Salary: $12K - $24K | YC Batch: N/A",Work at a Startup,https://mixrank.com,https://www.workatastartup.com/jobs/94934
"Junior Software Engineer — Remote, Argentina",MixRank,Remote / Various,2026-09-12,https://www.workatastartup.com/jobs/94932,https://mixrank.com,Actively Hiring,"Junior Software Engineer — Remote, ColombiaCO / Remote (CO)fulltimeUS citizenship/visa not required$12K - $24KAny (new grads ok)View jobJunior Software Engineer — Remote, ArgentinaAR / Remote (AR)fulltimeUS citizenship/visa not required$12K - $24KAny (new grads ok)View jobJunior Software Engineer — Remote, MexicoMX / Remote (MX)fulltimeUS citizensh | Salary: $12K - $24K | YC Batch: N/A",Work at a Startup,https://mixrank.com,https://www.workatastartup.com/jobs/94932
"Junior Software Engineer — Remote, Mexico",MixRank,Remote / Various,2026-09-12,https://www.workatastartup.com/jobs/94930,https://mixrank.com,Actively Hiring,"Junior Software Engineer — Remote, ColombiaCO / Remote (CO)fulltimeUS citizenship/visa not required$12K - $24KAny (new grads ok)View jobJunior Software Engineer — Remote, ArgentinaAR / Remote (AR)fulltimeUS citizenship/visa not required$12K - $24KAny (new grads ok)View jobJunior Software Engineer — Remote, MexicoMX / Remote (MX)fulltimeUS citizensh | Salary: $12K - $24K | YC Batch: N/A",Work at a Startup,https://mixrank.com,https://www.workatastartup.com/jobs/94930
"Junior Software Engineer — Remote, Russia",MixRank,Remote / Various,2026-09-12,https://www.workatastartup.com/jobs/94931,https://mixrank.com,Actively Hiring,"Junior Software Engineer — Remote, ColombiaCO / Remote (CO)fulltimeUS citizenship/visa not required$12K - $24KAny (new grads ok)View jobJunior Software Engineer — Remote, ArgentinaAR / Remote (AR)fulltimeUS citizenship/visa not required$12K - $24KAny (new grads ok)View jobJunior Software Engineer — Remote, MexicoMX / Remote (MX)fulltimeUS citizensh | Salary: $12K - $24K | YC Batch: N/A",Work at a Startup,https://mixrank.com,https://www.workatastartup.com/jobs/94931
Data Analytics AI Specialist,Cityfurnish,Remote / Various,2026-09-12,https://www.workatastartup.com/jobs/96607,https://www.cityfurnish.com,Actively Hiring,"Data Analytics AI SpecialistInterview ProcessGurugram, HR, INfulltimeUS citizenship/visa not required₹15K - ₹20K INR / monthlyAny (new grads ok)View jobMarketing Intern ( Social Media)Gurugram, HR, IN / Gurugram, Haryana, INfulltimeUS citizenship/visa not required₹15K - ₹18K INR / monthlyAny (new grads ok)View jobFounder’s Office - InternInterview  | Salary: ₹15K - ₹20K | YC Batch: N/A",Work at a Startup,https://www.cityfurnish.com,https://www.workatastartup.com/jobs/96607
Full Stack Software Engineer,Yondu,Remote / Various,2026-09-12,https://www.workatastartup.com/jobs/103271,https://www.yondu.com,Actively Hiring,"Operations AssociateInterview ProcessLondon, England, GBfulltimeUS citizenship/visa not required£50K - £70K GBPAny (new grads ok)View jobFull Stack Software EngineerLondon, England, GBfulltimeUS citizenship/visa not required£60K - £100K GBPAny (new grads ok)View jobSee all 9 jobs › | Salary: £60K - £100K | YC Batch: N/A",Work at a Startup,https://www.yondu.com,https://www.workatastartup.com/jobs/103271
AI Research Engineer,Yummy Future,Remote / Various,2026-09-12,https://www.workatastartup.com/jobs/69125,https://www.yummyfuture.com,Actively Hiring,"AI Research EngineerInterview ProcessSan Francisco, CAfulltimeWill sponsor$150K - $350K0.25% - 5.00%Any (new grads ok)View jobPlatform Engineer — Infra / Reliability SpecialistInterview ProcessSan Francisco, CAfulltimeWill sponsor$150K - $300K0.25% - 5.00%Any (new grads ok)View jobPlatform Engineer — AI Infra SpecialistInterview ProcessSan Francisc | Salary: $150K - $350K | YC Batch: N/A",Work at a Startup,https://www.yummyfuture.com,https://www.workatastartup.com/jobs/69125
Platform Engineer — Infra / Reliability Specialist,Yummy Future,Remote / Various,2026-09-12,https://www.workatastartup.com/jobs/69123,https://www.yummyfuture.com,Actively Hiring,"AI Research EngineerInterview ProcessSan Francisco, CAfulltimeWill sponsor$150K - $350K0.25% - 5.00%Any (new grads ok)View jobPlatform Engineer — Infra / Reliability SpecialistInterview ProcessSan Francisco, CAfulltimeWill sponsor$150K - $300K0.25% - 5.00%Any (new grads ok)View jobPlatform Engineer — AI Infra SpecialistInterview ProcessSan Francisc | Salary: $150K - $300K | YC Batch: N/A",Work at a Startup,https://www.yummyfuture.com,https://www.workatastartup.com/jobs/69123
Platform Engineer — AI Infra Specialist,Yummy Future,Remote / Various,2026-09-12,https://www.workatastartup.com/jobs/69124,https://www.yummyfuture.com,Actively Hiring,"AI Research EngineerInterview ProcessSan Francisco, CAfulltimeWill sponsor$150K - $350K0.25% - 5.00%Any (new grads ok)View jobPlatform Engineer — Infra / Reliability SpecialistInterview ProcessSan Francisco, CAfulltimeWill sponsor$150K - $300K0.25% - 5.00%Any (new grads ok)View jobPlatform Engineer — AI Infra SpecialistInterview ProcessSan Francisc | Salary: $150K - $300K | YC Batch: N/A",Work at a Startup,https://www.yummyfuture.com,https://www.workatastartup.com/jobs/69124
Platform Engineer — Generalist,Yummy Future,Remote / Various,2026-09-12,https://www.workatastartup.com/jobs/69126,https://www.yummyfuture.com,Actively Hiring,"AI Research EngineerInterview ProcessSan Francisco, CAfulltimeWill sponsor$150K - $350K0.25% - 5.00%Any (new grads ok)View jobPlatform Engineer — Infra / Reliability SpecialistInterview ProcessSan Francisco, CAfulltimeWill sponsor$150K - $300K0.25% - 5.00%Any (new grads ok)View jobPlatform Engineer — AI Infra SpecialistInterview ProcessSan Francisc | Salary: $150K - $300K | YC Batch: N/A",Work at a Startup,https://www.yummyfuture.com,https://www.workatastartup.com/jobs/69126
