Job Role,Company Name,Location,Date Posted,Apply Link,Company Link,No. of Applicants,Company / Job Details,Source
Senior Data Scientist,9nexus,Remote,2 weeks ago,https://www.naukri.com/job-listings-senior-data-scientist-9nexus-london-6-to-10-years-040826028174,N/A,N/A,The ideal candidate should be passionate about solving business problems using data and...,Naukri
Google Sheets and Data Manager,11 Plus Grammar Preparation,Remote,3 weeks ago,https://www.naukri.com/job-listings-google-sheets-and-data-manager-11-plus-grammar-preparation-united-kingdom-uk-1-to-6-years-280726035170,N/A,N/A,"Employment Type Full Time, Contractual. Experience 1+ years. Salary Not Disclosed. Indu...",Naukri
Data Scientist Consultant,Leading Company,"United Kingdom (UK), Singapore, Canada",3 days ago,https://www.naukri.com/job-listings-data-scientist-consultant-vhr-professional-services-singapore-canada-united-kingdom-uk-7-to-12-years-191024007615,N/A,N/A,"Data Scientist Consultant Drive business growth through data-driven insights, developin...",Naukri
Data Scientist,vhr Professional Services,"United Kingdom (UK), Singapore, Canada",2 weeks ago,https://www.naukri.com/job-listings-data-scientist-vhr-professional-services-singapore-canada-united-kingdom-uk-2-to-7-years-070521003493,N/A,N/A,Combine models through ensemble modeling Present information using data visualization t...,Naukri
Big Data Engineer Lead,Leading Company,"United Kingdom (UK), Singapore, United States (USA)",3 weeks ago,https://www.naukri.com/job-listings-big-data-engineer-lead-vhr-professional-services-singapore-united-kingdom-uk-united-states-usa-5-to-10-years-151024014342,N/A,N/A,"Big Data Engineer Lead Design, develop, and manage large-scale data processing systems ...",Naukri
