Job Role,Company Name,Location,Date Posted,Apply Link,Company Link,No. of Applicants,Company / Job Details,Source
Sales Executive / Sr. Sales Executive,KHS INNOVATION & ENGINEERING LLP,"Bangalore, Rajkot, Pune, Mumbai City, Delhi, Punjab, Ahmedabad",31/07/2026,https://www.shine.com/jobs/sales-executive-sr-sales-executive/khs-innovation-engineering-llp/19354260,https://khslg.com,0,"Company: KHS INNOVATION & ENGINEERING LLP | Job Title: - Sales Executive / Senior Sales Executive Location: - Mumbai, Pune, Rajkot, Ahmedabad, Delhi NCR, Punjab, Bangalore Job Overview We are looking for a dynamic and result-oriented Sales Executive / Senior Sales Executive to drive business growth in the mechatronics, bearings, and pneumatics manufacturing segment. The ideal candidate should have strong technical sales knowledge, excellent customer relationship skills, and the ability to identify and convert business opportunities into long-term customers. Key Responsibilities Identify and develop new clients within the assigned territory or market segment. Source customer data from multiple industries and business segments. Contact potential customers, generate leads, and convert them into business opportunities. Coordinate meetings with senior management to address customer technical queries and requirements. Travel to meet prospective and existing clients as required. Build and mai",Shine
Presales / IT Sales / Inside Sales IT Companies 2+Yrs Huge Openings B'lore,WHITE HORSE MANPOWER CONSULTANCY (P) LTD,"Bangalore, Hyderabad",31/08/2026,https://www.shine.com/jobs/presales-it-sales-inside-sales-it-companies-2yrs-huge-openings-blore/white-horse-manpower-consultancy-p-ltd/19506755,https://www.whitehorsemanpower.in,0,"Company: WHITE HORSE MANPOWER CONSULTANCY (P) LTD | Presales / IT Sales / Inside Sales | IT Companies | 2+ Years | Huge Openings | Bangalore Job Title Presales / Sales / Inside Sales IT Industry Job Description Experience: 2+ Years Location: Bangalore Industry: IT / Technology Openings: Multiple / Huge Openings We are hiring experienced Presales, Sales, and Inside Sales professionals for leading IT companies in Bangalore. Key Responsibilities: Handle B2B IT sales, inside sales, and presales activities . Generate and qualify leads through calls, emails, LinkedIn and other channels. Understand customer requirements and identify suitable IT products/services/solutions . Conduct product/service presentations and demonstrations. Prepare proposals, quotations, presentations and other presales documents. Coordinate with technical and delivery teams to develop appropriate solutions. Manage sales pipeline, follow-ups and customer relationships. Conduct client meetings and support the complete s",Shine
Area Sales Manager (Bangalore),ETHOS HR MANAGEMENT AND PROJECTS LIMITED,Bangalore,10/09/2026,https://www.shine.com/jobs/area-sales-manager-bangalore/ethos-hr-management-and-projects-limited/19549204,https://ethosindia.com,0,"Company: ETHOS HR MANAGEMENT AND PROJECTS LIMITED | Role Summary We are looking for an Area Sales Manager to drive district-level sales of solar inverter products. The role involves developing and executing sales strategies, appointing and managing dealers, distributors, and channel partners, and building strong relationships with solar EPC companies, installers, and retailers. The ideal candidate will bring strong channel/B2B sales experience in the solar, electrical, or inverter industry, along with the ability to independently manage a territory. Key Responsibilities Develop and execute sales strategies to achieve district sales targets. Identify and appoint dealers, distributors, and channel partners for solar inverter products. Manage relationships with solar EPC companies, installers, and retailers. Conduct market research and competitor analysis within the assigned district. Generate leads and convert them into sales opportunities. Provide technical product guidance to dealers a",Shine
Inside Sales Representative,SigmaWolf Technology Private Limited,Bangalore,23/07/2026,https://www.shine.com/jobs/inside-sales-representative/sigmawolf-technology-private-limited/19264235,https://www.sigmawolf.co,0,"Company: SigmaWolf Technology Private Limited | The Inside Sales Representative (ISR) is responsible for generating, qualifying, and nurturing sales opportunities through outbound calling, email outreach, and virtual communication. The role is highly target-driven and requires strong communication skills, persistence and disciplined follow-up. ISRs are expected to achieve assigned quarterly targets, with consistent performance being mandatory. Key Responsibilities Make outbound calls to prospective clients to generate qualified sales opportunities. Schedule meetings, virtual product demonstrations and appointments between prospective clients and the Outside Sales team. Build and maintain a strong sales pipeline through continuous lead generation and follow-ups. Follow up on inquiries, proposals, quotations and maintain regular communication with prospects to keep opportunities active. Maintain accurate and updated records of leads, calls, follow-ups, customer interactions and meeting s",Shine
Sr Sales Development Representative- US,Sprint,Bangalore,02/09/2026,https://www.shine.com/jobs/sr-sales-development-representative-us/sprint/19509514,https://www.sprint.in,0,"Sprinto is a leading platform that automates information security compliance. By raising the bar on information security, Sprinto ensures compliance, healthy operational practices, and the ability for businesses to grow and scale with unwavering confidence. We are a team of 200 employees & helping 1000 Customers across 75 Countries. We are funded by top investment partners Accel, ELEVATION & Blume Ventures and have raised 32 Million USD in funding including our latest Series B round.The RoleAs a Senior Sales Development Representative (SDR), youll be the first point of contact for potential customers, paving the way for successful sales conversations. Youll leverage your expertise in lead generation, qualification, and nurturing to build a robust pipeline of qualified leads for our hunting sales team. This role requires a strategic mindset, exceptional communication skills, and the ability to thrive in a fast-paced environment. Ultimately, your success will be measured by your ability ",Shine
Sales Development Representative International Markets,Horizontal Talent,Bangalore,19/07/2026,https://www.shine.com/jobs/sales-development-representative-international-markets/horizontal-talent/19228029,https://www.horizontal.com,0,"Company: Horizontal Talent | Explore 5 Lacs+ latest job vacancies in India across top companies, cities and industries. Find full-time, part-time & work from home jobs for freshers and experienced professionals. Apply free on Shine.",Shine
Inside Sales Representative - Fresher,Zolo,Bangalore,21/07/2026,https://www.shine.com/jobs/inside-sales-representative-fresher/zolo/19242408,https://www.zolo.com,0,"Company: Zolo | About the job: Associate - Inside Sales Z Hotels | Zolo Build relationships. Create opportunities. Power hotel growth. Company Name: ZoloStays Business Unit: Z Hotels Designation: Associate Inside Sales Salary: 6 LPA (4 LPA fixed plus 2 LPA variable) Employment Type: Full-time Experience Required: 0 - 2 years (Freshers welcome) Why this role exists Z Hotels is growing by partnering with high-quality hotel owners and asset partners across markets. Every successful hotel partnership begins with a conversation. While our Business Development Managers focus on evaluating, negotiating, and closing partnerships, the first step is identifying interested hotel owners and creating qualified opportunities. This role exists to ensure that potential hotel partners are reached consistently, conversations are initiated professionally, and qualified opportunities are generated for the business development team. As we scale, our ability to build a strong pipeline of interested hotel pa",Shine
Digital Sales Manager,DIGITALCUBE CONSULTANCY SERVICES PRIVATE LIMITED,Bangalore,20/07/2026,https://www.shine.com/jobs/digital-sales-manager/digitalcube-consultancy-services-private-limited/19240943,https://digitalcube-cs.com,0,"Company: DIGITALCUBE CONSULTANCY SERVICES PRIVATE LIMITED | Designation : Digital Sales Manager Location : Whitefield Bangalore Experience : 5 to 10 years Work Mode : 6 days work from office Job Description Professional experience An Individual with a minimum experience of 5-10 years driving growth and profitability through digital sales, for retail, proven expertise in managing and generating business through digital tools Overall Job Purpose Digital sales manager to work closely with dealership's sales and marketing teams to maximize online sales, generation of leads, tracking conversions and improving ROI. Key Responsibilities - Manage digital leads and nurture them for new car and used car sales both, ensuring inquiry conversions land up to +10% of the current scenario by FY 26. - Ensure that inquiry to test drive conversions consistently remains to 40 - 50% - Train individual sales staff with appointment seeking, communication and per individual target completion. - Develop and im",Shine
Architect Sales for Building Material,Talent Leads HR Solutions Pvt Ltd,"Bangalore, Chennai, Rajkot, Pune, Mumbai City, Surat",29/07/2026,https://www.shine.com/jobs/architect-sales-for-building-material/talent-leads-hr-solutions-pvt-ltd/19333342,https://talentleads.co.in,0,"Company: Talent Leads HR Solutions Pvt Ltd | Explore 5 Lacs+ latest job vacancies in India across top companies, cities and industries. Find full-time, part-time & work from home jobs for freshers and experienced professionals. Apply free on Shine.",Shine
Sales Manager,DHANVANTARILOKASIRI BIOTECH PRIVATE LIMITED,"Bangalore, Australia, Canada, Daman, Daman-Diu, Bhiwani, Chennai, Italy, Kamrup Metropolitan, Malaysia, Sivasagar, Gurugram, Faridabad, Japan, Ambala",19/08/2026,https://www.shine.com/jobs/sales-manager/dhanvantarilokasiri-biotech-private-limited/19477942,https://www.portal.dlsbiotech.com,0,"Company: DHANVANTARILOKASIRI BIOTECH PRIVATE LIMITED | We are interested in hiring a highly motivated and dedicated Regional Sales Manager to join our Sales Department. As a Regional Sales Manager, you are responsible for managing and supervising the sales team in different regions. You are also responsible for setting sales targets for the sales team. You should be evaluating the performance of Sales Managers. To be successful in this job role, you should be achieving short and long term sales goals with strategic determination. You should have exceptional leadership skills and the ability to manage tasks in a timely manner. You should demonstrate the ability to plan and execute budget development in various regions. Maintaining and updating monthly sales reports is also a mandatory task. You should be assisting and maximizing the sales using a smart sales approach. If your experience and skills match our criteria for the role of Regional Sales Manager, apply for this job now. We will",Shine
Area sales Incharge at Bangalore,Talent Leads HR Solutions Pvt Ltd,Bangalore,18/07/2026,https://www.shine.com/jobs/area-sales-incharge-at-bangalore/talent-leads-hr-solutions-pvt-ltd/19227059,https://talentleads.co.in,0,"Company: Talent Leads HR Solutions Pvt Ltd | Explore 5 Lacs+ latest job vacancies in India across top companies, cities and industries. Find full-time, part-time & work from home jobs for freshers and experienced professionals. Apply free on Shine.",Shine
Sales Representatives,DHANVANTARILOKASIRI BIOTECH PRIVATE LIMITED,"Bangalore, China, Australia, Papum Pare, Chennai, Anjaw, Nagaon, Andhra Pradesh, Vishakhapatnam, Chittoor, West Godavari, Germany, Kakinada, Brazil",08/08/2026,https://www.shine.com/jobs/sales-representatives/dhanvantarilokasiri-biotech-private-limited/19418805,https://www.portal.dlsbiotech.com,0,"Company: DHANVANTARILOKASIRI BIOTECH PRIVATE LIMITED | Explore 5 Lacs+ latest job vacancies in India across top companies, cities and industries. Find full-time, part-time & work from home jobs for freshers and experienced professionals. Apply free on Shine.",Shine
"Project Sales - bangalore,mumbai",Talent Leads HR Solutions Pvt Ltd,"Bangalore, Hyderabad, Vijayawada, Mumbai City",24/07/2026,https://www.shine.com/jobs/project-sales-bangaloremumbai/talent-leads-hr-solutions-pvt-ltd/19272167,https://talentleads.co.in,0,"Company: Talent Leads HR Solutions Pvt Ltd | Explore 5 Lacs+ latest job vacancies in India across top companies, cities and industries. Find full-time, part-time & work from home jobs for freshers and experienced professionals. Apply free on Shine.",Shine
Sales Officer,DHANVANTARILOKASIRI BIOTECH PRIVATE LIMITED,"Bangalore, Austria, Bangladesh, Andaman-Nicobar, Port Blair, Guntur, Chennai, Hyderabad, Guntakal, Kakinada, Brazil, Belgium",24/07/2026,https://www.shine.com/jobs/sales-officer/dhanvantarilokasiri-biotech-private-limited/19272062,https://www.portal.dlsbiotech.com,0,"Company: DHANVANTARILOKASIRI BIOTECH PRIVATE LIMITED | Explore 5 Lacs+ latest job vacancies in India across top companies, cities and industries. Find full-time, part-time & work from home jobs for freshers and experienced professionals. Apply free on Shine.",Shine
Sales Development Representative (Thailand Region),SWITCHON,BENGALURU,12/09/2026,https://www.adzuna.in/details/5879561792,https://www.switchon.com,Actively Hiring,"Company: SWITCHON | About Us SwitchON is a Series B deep tech startup based out of Bangalore. We aim to eliminate defects in manufacturing by automating Quality Inspections using AI-powered Vision Inspection systems. Our client base features industry leaders such as Unilever, ITC, P&G, Godrej, SKF, Bajaj, Brakes India, and many other prominent manufacturing giants. Our team is the heartbeat of our success, and we are on a mission to attract top-tier talent to join us in shaping the future. If you are passionate about solving problems &; thrive in a fast-paced, collaborative environment, we want you to be a part of our journey. About the role: We're looking for a driven Sales Development Representative who will focus on identifying new business opportunities, engaging prospects, and building a strong sales pipeline across the Thailand/APAC region through strategic outreach and relationship building. Responsibilities: 1. Conduct Market Research about Manufacturing companies and customer ",Adzuna
Sales Development Representative,Zocdoc,"Bengaluru, Karnataka (Hybrid)",2026-09-12,https://builtin.com/job/sales-development-representative/11137879,https://www.zocdoc.com,25+ Applicants,"Zocdoc is looking for a Sales Development Representative. Drive new provider acquisition, conduct consultative discovery calls, manage outbound pipeline, and accelerate adoption of digital healthcare booking solutions.",BuiltIn
Sales Development Representative (SDR),InFynd,"Chennai / Bengaluru, India",2026-09-12,https://builtin.com/job/sales-development-representative-sdr/11183065,https://www.infynd.com,15+ Applicants,"InFynd is hiring a Sales Development Representative (SDR). Drive new business opportunities through outbound prospecting, cold calling, email, and LinkedIn outreach for B2B sales intelligence data platform.",BuiltIn
Sales Development Representative (SDR) - India/ US Market,SalesCode.ai,"Gurugram / Bengaluru, India",2026-09-12,https://builtin.com/job/sales-development-representative-sdr-india-us-market/11181441,https://www.salescode.ai,20+ Applicants,"SalesCode.ai is seeking a Sales Development Representative for India and US B2B SaaS markets. Generate qualified leads, target enterprise FMCG and CPG executives, and schedule AI sales automation software demos.",BuiltIn
Sales Development Representative (SDR),Softobiz,"Hyderabad / Bengaluru, India",2026-09-12,https://builtin.com/job/sb-1418-sales-development-representative-sdr/11181208,https://www.softobiz.com,10+ Applicants,"Softobiz is seeking an SDR for Australia and US shifts. Conduct outbound prospecting for bespoke software engineering, cloud transformation, and enterprise digital solutions.",BuiltIn
Sales Development Representative (SDR),Softobiz,"Hyderabad / Bengaluru, India",2026-09-12,https://builtin.com/job/sb-1496-sales-development-representative-sdr/11181211,https://www.softobiz.com,12+ Applicants,"Softobiz is hiring a proactive Sales Development Representative with a focus on outbound lead generation, client discovery calls, and pipeline development.",BuiltIn
Sales Development Representative,Hubhopper,"New Delhi / Bengaluru, India",2026-09-12,https://builtin.com/job/sales-development-representative/9903563,https://www.hubhopper.com,30+ Applicants,"Hubhopper is hiring an SDR. Hubhopper is a podcast hosting and audio distribution platform. Connect with creators, media houses, and enterprise audio advertisers to expand platform adoption.",BuiltIn
Sales Development Representative - Goa,SJ Innovation,"Goa / Bengaluru, India",2026-09-12,https://builtin.com/job/sales-development-representative-goa/11151955,https://www.sjinnovation.com,8+ Applicants,"SJ Innovation is looking for an experienced SDR to generate pipeline by researching target accounts, executing outbound campaigns, and qualifying web/mobile development leads.",BuiltIn
Sales Development Representative,DataBeat,"Hyderabad / Bengaluru, India",2026-09-12,https://builtin.com/job/sales-development-representative/11151708,https://www.databeat.io,18+ Applicants,"DataBeat is seeking a Sales Executive to drive lead generation, manage a high-value pipeline, and qualify enterprise data analytics and engineering prospects.",BuiltIn
Sales Development Representative,ClickPost,"Bengaluru, Karnataka (In-Office)",2026-09-12,https://builtin.com/job/sales-development-representative/11150997,https://www.clickpost.ai,40+ Applicants,ClickPost is hiring an SDR in Bengaluru. Drive outbound sales for logistics intelligence and post-purchase customer experience SaaS across top e-commerce and retail brands.,BuiltIn
Sales Development Representative,automotiveMastermind,"Bengaluru, Karnataka / Remote",2026-09-12,https://builtin.com/job/sales-development-representative/11140662,https://www.automotivemastermind.com,15+ Applicants,"Founded in 2012, automotiveMastermind (part of Mobility Global) is the automotive industry's trusted predictive analytics platform. Prospect automotive dealerships and qualify enterprise software leads.",BuiltIn
Sales Development Representative,ShuruTech,"Bengaluru, India (Remote)",2026-09-12,https://builtin.com/job/sales-development-representative/11140387,https://www.shurutech.com,10+ Applicants,"ShuruTech is a rapidly growing B2B IT services and digital community company. Conduct outbound outreach, qualify B2B prospects, and close discovery meetings for engineering services.",BuiltIn
Sales Development Representative,Veeam Software,"Bengaluru, Karnataka, India",2026-09-12,https://builtin.com/job/sales-development-representative/10946962,https://www.veeam.com,50+ Applicants,"Veeam is the leader in data resilience, backup, and AI data management. Conduct multi-touch outbound prospecting, qualify enterprise IT infrastructure buyers, and partner with regional sales managers.",BuiltIn
Sales Development Representative,BrowserStack,"Bengaluru / Mumbai, India",2026-09-12,https://builtin.com/job/sales-development-representative/10112048,https://www.browserstack.com,65+ Applicants,"BrowserStack is the world's leading cloud-based software testing platform. Target software engineering and QA leaders globally, qualify inbound/outbound demand, and generate enterprise pipeline.",BuiltIn
Sales Development Representative (SDR),Docyt,"Bengaluru, Karnataka, India",2026-09-12,https://builtin.com/job/sales-development-representative-sdr/10432904,https://www.docyt.com,22+ Applicants,"Docyt is a Silicon Valley-based FinTech AI startup automating accounting workflows. Drive outbound sales development, engage CFOs and controllers, and demonstrate AI bookkeeping automation.",BuiltIn
Fresher - Sales Development Representative,EbizON,"Noida / Bengaluru, India",2026-09-12,https://builtin.com/job/fresher-sales-development-representative/11067839,https://www.ebizon.com,35+ Applicants,"EbizON is looking for an entry-level Sales Development Representative (SDR) to join our sales team. Learn digital transformation, e-commerce consulting, and manage international outbound prospecting.",BuiltIn
Sales Development Representative,Adit,"Bengaluru, Karnataka (Remote)",2026-09-12,https://builtin.com/job/sales-development-representative/11050525,https://www.adit.com,18+ Applicants,"Adit is a leading healthcare practice management software platform. Drive outbound phone, email, and social prospecting to medical and dental clinics across North America.",BuiltIn
Sales Development Representative,EbizON,"Noida, Uttar Pradesh, India",2026-09-12,https://builtin.com/job/ebizon-sales-development-representative-noida/11048369,https://www.ebizon.com,20+ Applicants,"EbizON is seeking an SDR with 1-5 years experience to drive enterprise e-commerce (Shopify Plus, Magento, BigCommerce) and AI development solution sales.",BuiltIn
Sales Development Representative,Stripe,"Bengaluru, Karnataka, India",2026-09-12,https://builtin.com/job/sales-development-representative/10361504,https://www.stripe.com,80+ Applicants,Stripe is a financial infrastructure platform for businesses. Millions of companies from startups to Fortune 500s use Stripe to accept payments and grow revenue. Qualify high-growth businesses and accelerate digital commerce.,BuiltIn
Senior Sales Development Representative - APAC,SpotDraft,"Bengaluru, Karnataka, India",2026-09-12,https://builtin.com/job/senior-sales-development-representative-apac/11037835,https://www.spotdraft.com,28+ Applicants,SpotDraft is an AI-native Contract Lifecycle Management (CLM) platform built for fast-growing companies. Manage strategic outbound prospecting for legal and finance executives across APAC.,BuiltIn
Sales Development Representative - International Sales,EbizON,"Noida / Bengaluru, India",2026-09-12,https://builtin.com/job/sales-development-representative-international-sales/10997116,https://www.ebizon.com,16+ Applicants,"EbizON is hiring an SDR for International Sales. Execute outbound sales sequences for global B2B clients, qualify inbound demo inquiries, and coordinate with international Account Executives.",BuiltIn
Sales Development Representative (SDR),OpenGov,"Bengaluru, Karnataka, India",2026-09-12,https://builtin.com/job/sdr/10975331,https://www.opengov.com,32+ Applicants,OpenGov is the leader in AI and cloud ERP solutions for local and state governments in the U.S. Drive outbound qualification and public sector software opportunities.,BuiltIn
Sales Development Representative,Attentive.ai,"Bengaluru, Karnataka / Noida",2026-09-12,https://builtin.com/job/sales-development-representative/10974552,https://www.attentive.ai,24+ Applicants,"Attentive.ai is a fast-growing vertical SaaS firm backed by leading global investors. Connect with commercial landscaping and construction contractors across the US, qualify leads, and schedule automated takeoff software demos.",BuiltIn
"Software Engineer III, Networking, Google Cloud",Google,Bengaluru,15/09/2026,https://www.timesjobs.com/job-detail/software-engineer-iii-networking-google-cloud-google-bengaluru-2-5-years-jobid-NlLNFELwGW5zpSvf+uAgZw==&source=srp,https://about.google,0,"Company: Google | Exp: 2-5 yrs | Salary: Not disclosed | Skills: Software Development, Data Structures, Cloud Networking, Kubernetes Experience, System Architecture | Software Engineer III, Networking, Google Cloud Location: Bengaluru, Karnataka, India Experience Level: Mid Minimum Qualifications Bachelor's Degree Or Equivalent Practical Experience. 2 Years Of Experience With Softw...",TimesJobs
Inside Sales (APAC Region),Shifastar Technologies Pvt. Ltd.,Bengaluru,15/09/2026,https://www.timesjobs.com/job-detail/inside-sales-apac-region-shifastar-technologies-pvt-ltd-bengaluru-1-3-years-jobid-xBXAHRjjgx1zpSvf+uAgZw==&source=srp,https://www.shifastar.com,0,"Company: Shifastar Technologies Pvt. Ltd. | Exp: 1-3 yrs | Salary: Not disclosed | Skills: Inside Sales Experience, Lead Generation Techniques, CRM Tool Proficiency, Verbal Communication Skills, Outbound Marketing Strategies | We Have An Urgent Opportunity For Inside Sales (APAC Region) Position With A Semiconductor And Embedded System Design Company In Silicon Valley-USA, And India. Job Details L...",TimesJobs
ACCOUNT DELIVERY HEAD (ADH) L3,Wipro,Bengaluru,15/09/2026,https://www.timesjobs.com/job-detail/account-delivery-head-adh-l3-wipro-bengaluru-1-4-years-jobid-2nxx8hd+v+lzpSvf+uAgZw==&source=srp,https://www.wipro.com,0,"Company: Wipro | Exp: 1-4 yrs | Salary: Not disclosed | Skills: Delivery Management, Client Relationship, Quality Assurance, Revenue Growth, Talent Development | Job Title: ACCOUNT DELIVERY HEAD (ADH) L3 City: Bengaluru State/Province: Karnataka Posting Start Date: 9/14/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) Is A Leading Technology Services And Consulting Compan...",TimesJobs
DEVELOPER L3,Wipro,Bengaluru,15/09/2026,https://www.timesjobs.com/job-detail/developer-l3-wipro-bengaluru-3-5-years-jobid-CkQgYrYCE6pzpSvf+uAgZw==&source=srp,https://www.wipro.com,0,"Company: Wipro | Exp: 3-5 yrs | Salary: Not disclosed | Skills: Software Development, Requirement Gathering, Testing & Validation, Stakeholder Collaboration, Code Documentation | Job Title: DEVELOPER L3 City: Bengaluru State/Province: Karnataka Posting Start Date: 9/14/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) Is A Leading Technology Services And Consulting Company Focused On Build...",TimesJobs
DEVELOPER L3,Wipro,Bengaluru,15/09/2026,https://www.timesjobs.com/job-detail/developer-l3-wipro-bengaluru-3-5-years-jobid-4hoJqmUvU1NzpSvf+uAgZw==&source=srp,https://www.wipro.com,0,"Company: Wipro | Exp: 3-5 yrs | Salary: Not disclosed | Skills: Software Development, Testing & Validation, Client Coordination, Documentation Preparation, Cross Functional Collaboration | Job Title: DEVELOPER L3 City: Bengaluru State/Province: Karnataka Posting Start Date: 9/14/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) Is A Leading Technology Services And Consulting Company Focused On...",TimesJobs
"Software Engineer, PhD, Early Career, 2026",Google,Bengaluru,15/09/2026,https://www.timesjobs.com/job-detail/software-engineer-phd-early-career-2026-google-bengaluru-1-5-years-jobid-BeCTG3xI21pzpSvf+uAgZw==&source=srp,https://about.google,0,"Company: Google | Exp: 1-5 yrs | Salary: Not disclosed | Skills: Software Development, Distributed Systems, AI/ML Applications, Algorithm Design, Programming Languages | Software Engineer, PhD, Early Career, 2026 Location: Bengaluru, Karnataka, India Experience Level: Mid Overview Google's Software Engineers Develop The Next-generation Technologies That Change How Billions Of Users Co...",TimesJobs
VLSI ENGINEER L3,Wipro,Bengaluru,15/09/2026,https://www.timesjobs.com/job-detail/vlsi-engineer-l3-wipro-bengaluru-3-5-years-jobid-jk8wvefJpJlzpSvf+uAgZw==&source=srp,https://www.wipro.com,0,"Company: Wipro | Exp: 3-5 yrs | Salary: Not disclosed | Skills: VLSI Design, ASIC Verification, Test Bench Development, Debugging Techniques, Customer Documentation | Apply Now Apply Now Start Applying With LinkedIn Job Title: VLSI ENGINEER L3 City: Bengaluru State/Province: Karnataka Posting Start Date: 9/11/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) Is A Leading Techno...",TimesJobs
Skill,Equitas Micro Finance India Pvt Ltd,Bengaluru,15/09/2026,https://www.timesjobs.com/job-detail/skill-equitas-micro-finance-india-pvt-ltd-bengaluru-0-3-years-jobid-dlz0OfXIPI5zpSvf+uAgZw==&source=srp,https://equitas.bank.in,0,"Company: Equitas Micro Finance India Pvt Ltd | Exp: 0-3 yrs | Salary: Not disclosed | Skills: Telecalling Techniques, Customer Interaction, Sales Skills, Communication Skills, Problem Solving | Tele Calling Executive EQU/TCE/1859572 Equitas Small Finance Bank Location: Inclusive Banking - SBL &gt; South &gt; Karnataka &gt; Karnataka &gt; Bangalore &gt; K.R.Puram &gt; Karnataka &gt; 3041 &gt; Peeny...",TimesJobs
Technical Architect - RTL Design,HCL Technologies,Bengaluru,15/09/2026,https://www.timesjobs.com/job-detail/technical-architect-rtl-design-hcl-technologies-bengaluru-3-12-years-jobid-__SLASH__Lef60BwWJ1zpSvf+uAgZw==&source=srp,https://www.hcltech.com,0,"Company: HCL Technologies | Exp: 3-12 yrs | Salary: Not disclosed | Skills: SoC Verification Expertise, SystemVerilog & UVM, Python Automation Scripting, Debug Fabrics Validation, Testbench Development Skills | Job Summary JD1: SoC Pre-Silicon Verification &amp; Emulation Engineer (Debug Fabrics And Global Flows) Location: Bangalore Number Of Positions: 10-14 We Are Seeking Experienced SoC Verific...",TimesJobs
"Software Engineer, Full Stack, Google Cloud",Google,Bengaluru,15/09/2026,https://www.timesjobs.com/job-detail/software-engineer-full-stack-google-cloud-google-bengaluru-2-5-years-jobid-TYfYwLkrFaNzpSvf+uAgZw==&source=srp,https://about.google,0,"Company: Google | Exp: 2-5 yrs | Salary: Not disclosed | Skills: Full Stack Development, Web Application Design, Front End Technologies, Cloud Infrastructure, User Interface Development | Software Engineer, Full Stack, Google Cloud Location: Bengaluru, Karnataka, India Experience Level: Mid Minimum Qualifications: Bachelor's Degree Or Equivalent Practical Experience. 2 Years Of Experience With Sof...",TimesJobs
"SoC DFT Technical Manager, Google Cloud",Google,Bengaluru,15/09/2026,https://www.timesjobs.com/job-detail/soc-dft-technical-manager-google-cloud-google-bengaluru-1-4-years-jobid-mcsgvQD0mEJzpSvf+uAgZw==&source=srp,https://about.google,0,"Company: Google | Exp: 1-4 yrs | Salary: Not disclosed | Skills: SoC DFT Architecture, DFT Protocols Expertise, EDA Tools Proficiency, People Management Experience, Automation Flow Development | SoC DFT Technical Manager, Google Cloud Location Google, Bengaluru, Karnataka, India Experience Level Advanced In This Role, You'll Work To Shape The Future Of AI/ML Hardware Acceleration. You Will Have An...",TimesJobs
TEST ENGINEER L3,Wipro,Bengaluru,15/09/2026,https://www.timesjobs.com/job-detail/test-engineer-l3-wipro-bengaluru-3-5-years-jobid-j4E__SLASH__e+p1OwRzpSvf+uAgZw==&source=srp,https://www.wipro.com,0,"Company: Wipro | Exp: 3-5 yrs | Salary: Not disclosed | Skills: Software Development Engineer In Test (SDET), Test Case Creation, Functional Testing, Regression Testing, Defect Management | Job Title: TEST ENGINEER L3 City: Bengaluru State/Province: Karnataka Posting Start Date: 9/14/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) Is A Leading Technology Services And Consulting Company Focus...",TimesJobs
DEVELOPER L3,Wipro,Bengaluru,15/09/2026,https://www.timesjobs.com/job-detail/developer-l3-wipro-bengaluru-3-5-years-jobid-zfdxn5koYRJzpSvf+uAgZw==&source=srp,https://www.wipro.com,0,"Company: Wipro | Exp: 3-5 yrs | Salary: Not disclosed | Skills: Software Development, Project Documentation, Cross Functional Collaboration, User Acceptance Testing, Java API Integration | Job Title: DEVELOPER L3 City: Bengaluru State/Province: Karnataka Posting Start Date: 9/14/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) Is A Leading Technology Services And Consulting Company Focused On...",TimesJobs
VLSI ENGINEER L2,Wipro,Bengaluru,15/09/2026,https://www.timesjobs.com/job-detail/vlsi-engineer-l2-wipro-bengaluru-1-3-years-jobid-UnEHj2qmvelzpSvf+uAgZw==&source=srp,https://www.wipro.com,0,"Company: Wipro | Exp: 1-3 yrs | Salary: Not disclosed | Skills: VLSI Design, IP Verification, Test Bench Development, Debugging Techniques, Functional Coverage | Job Title: VLSI ENGINEER L2 City: Bengaluru State/Province: Karnataka Posting Start Date: 9/13/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) Is A Leading Technology Services And Consulting Company Focused On B...",TimesJobs
TEST ENGINEER L3,Wipro,Bengaluru,15/09/2026,https://www.timesjobs.com/job-detail/test-engineer-l3-wipro-bengaluru-3-5-years-jobid-dVg__SLASH__d2W0bodzpSvf+uAgZw==&source=srp,https://www.wipro.com,0,"Company: Wipro | Exp: 3-5 yrs | Salary: Not disclosed | Skills: SDET Testing, Test Case Development, Requirement Analysis, Defect Logging, Test Environment Setup | Job Title: TEST ENGINEER L3 City: Bengaluru State/Province: Karnataka Posting Start Date: 9/13/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) Is A Leading Technology Services And Consulting Company Focused On B...",TimesJobs
